chr10	110076439	110077489	.	1000	.	67.87049	-1	-1	619	5.000000	5.000000	110076439	110077425	27.75572	611	110076494	110077489	40.11477	572
chr10	128064456	128065219	.	1000	.	67.77860	-1	-1	355	5.000000	5.000000	128064509	128065150	31.79563	304	128064456	128065219	35.98297	353
chr8	140564108	140564756	.	1000	.	67.61435	-1	-1	324	5.000000	5.000000	140564145	140564756	26.48000	291	140564108	140564678	41.13435	321
chr6	168007307	168008061	.	1000	.	67.28561	-1	-1	414	5.000000	5.000000	168007394	168008046	16.81900	327	168007307	168008061	50.46661	415
chr13	22450770	22451897	.	1000	.	67.22322	-1	-1	721	5.000000	5.000000	22450851	22451765	23.44093	638	22450770	22451897	43.78229	723
chr16	14354623	14355552	.	1000	.	67.07617	-1	-1	418	5.000000	5.000000	14354623	14355501	21.12110	447	14354649	14355552	45.95507	363
chr16	85928123	85928926	.	1000	.	66.64942	-1	-1	426	5.000000	5.000000	85928123	85928926	24.68819	432	85928260	85928908	41.96123	283
chr3	186839740	186840561	.	1000	.	66.42122	-1	-1	362	5.000000	5.000000	186839740	186840512	23.60216	350	186839750	186840561	42.81906	365
chr9	89388118	89388880	.	1000	.	66.37684	-1	-1	322	5.000000	5.000000	89388118	89388680	29.49721	318	89388123	89388880	36.87963	321
chr14	68476286	68477099	.	1000	.	66.27172	-1	-1	353	5.000000	5.000000	68476374	68477018	22.06666	270	68476286	68477099	44.20506	348
chr8	24293703	24294367	.	1000	.	66.24904	-1	-1	297	5.000000	5.000000	24293709	24294367	22.75417	290	24293703	24294276	43.49487	299
chr7	812638	813635	.	1000	.	66.04603	-1	-1	297	5.000000	5.000000	812678	813635	21.64725	255	812638	813612	44.39878	181
chr6	111575312	111575968	.	1000	.	65.93642	-1	-1	330	5.000000	5.000000	111575390	111575924	27.67586	253	111575312	111575968	38.26056	330
chr2	218370261	218371389	.	1000	.	65.73333	-1	-1	391	5.000000	5.000000	218370261	218371389	24.99739	364	218370278	218371253	40.73594	401
chr6	17418403	17419298	.	1000	.	65.49157	-1	-1	575	5.000000	5.000000	17418403	17419298	29.80354	576	17418426	17419247	35.68803	552
chr17	3238324	3239532	.	1000	.	65.39459	-1	-1	522	5.000000	5.000000	3238413	3239517	19.94211	439	3238324	3239532	45.45248	323
chr7	128108471	128109252	.	1000	.	65.31348	-1	-1	394	5.000000	5.000000	128108551	128109190	26.56795	330	128108471	128109252	38.74553	379
chr14	92649753	92650450	.	1000	.	65.28345	-1	-1	376	5.000000	5.000000	92649850	92650403	22.16959	290	92649753	92650450	43.11386	366
chr2	64273356	64273981	.	1000	.	65.24678	-1	-1	287	5.000000	5.000000	64273365	64273895	20.04192	280	64273356	64273981	45.20486	285
chr18	5440179	5440893	.	1000	.	65.14632	-1	-1	297	5.000000	5.000000	5440189	5440893	24.61050	289	5440179	5440774	40.53582	295
chr17	36196524	36197270	.	1000	.	65.06954	-1	-1	338	5.000000	5.000000	36196613	36197221	25.28536	257	36196524	36197270	39.78418	331
chr20	18053224	18053955	.	1000	.	65.01739	-1	-1	430	5.000000	5.000000	18053224	18053941	30.92169	431	18053280	18053955	34.09570	374
chr9	105006866	105007772	.	1000	.	64.83261	-1	-1	375	5.000000	5.000000	105006994	105007556	20.85989	248	105006866	105007772	43.97272	374
chr1	23954981	23955796	.	1000	.	64.81634	-1	-1	409	5.000000	5.000000	23955077	23955637	22.20028	309	23954981	23955796	42.61606	413
chr5	151093377	151094379	.	1000	.	64.69997	-1	-1	371	5.000000	5.000000	151093377	151094326	28.91927	373	151093417	151094379	35.78070	329
chr12	98439755	98440657	.	1000	.	64.57486	-1	-1	517	5.000000	5.000000	98439903	98440657	21.95524	375	98439755	98440638	42.61962	512
chr2	112839125	112839960	.	1000	.	64.54610	-1	-1	507	5.000000	5.000000	112839317	112839960	23.45308	334	112839125	112839948	41.09302	488
chr14	61476616	61477540	.	1000	.	64.28984	-1	-1	357	5.000000	5.000000	61476671	61477379	23.58779	307	61476616	61477540	40.70205	353
chr2	148546148	148547004	.	1000	.	64.11700	-1	-1	298	5.000000	5.000000	148546210	148546862	23.65682	242	148546148	148547004	40.46018	293
chr13	94480501	94481152	.	1000	.	63.98470	-1	-1	341	5.000000	5.000000	94480501	94481113	19.10151	332	94480521	94481152	44.88319	330
chr2	152611591	152613070	.	1000	.	63.98345	-1	-1	700	5.000000	5.000000	152611680	152613035	17.19322	984	152611591	152613070	46.79023	327
chr8	81153613	81155021	.	1000	.	63.66843	-1	-1	581	5.000000	5.000000	81153701	81154820	28.75780	501	81153613	81155021	34.91063	573
chr2	62039177	62039987	.	1000	.	63.48502	-1	-1	367	5.000000	5.000000	62039177	62039816	29.01614	375	62039221	62039987	34.46888	315
chr3	81760796	81761415	.	1000	.	63.37061	-1	-1	341	5.000000	5.000000	81760796	81761395	24.57880	318	81760827	81761415	38.79181	334
chr8	103158043	103158852	.	1000	.	63.32629	-1	-1	248	5.000000	5.000000	103158043	103158656	34.63309	248	103158053	103158852	28.69320	239
chr8	96887756	96888547	.	1000	.	63.31975	-1	-1	406	5.000000	5.000000	96887771	96888484	27.60657	375	96887756	96888547	35.71318	422
chr9	5626942	5627654	.	1000	.	63.23834	-1	-1	363	5.000000	5.000000	5626942	5627654	30.86652	348	5626966	5627612	32.37182	354
chr3	52720849	52721980	.	1000	.	63.22326	-1	-1	422	5.000000	5.000000	52720879	52721908	21.54726	375	52720849	52721980	41.67600	440
chr1	23099723	23100784	.	1000	.	62.89047	-1	-1	704	5.000000	5.000000	23100096	23100784	23.72130	333	23099723	23100765	39.16917	703
chr4	2429820	2430801	.	1000	.	62.82236	-1	-1	318	5.000000	5.000000	2429820	2430795	32.40871	320	2429824	2430801	30.41365	313
chr9	134922328	134922974	.	1000	.	62.79519	-1	-1	280	5.000000	5.000000	134922328	134922870	26.44619	285	134922355	134922974	36.34900	248
chr18	23422713	23423527	.	1000	.	62.77807	-1	-1	426	5.000000	5.000000	23422728	23423527	16.45240	356	23422713	23423506	46.32567	481
chr14	75287532	75288205	.	1000	.	62.70460	-1	-1	364	5.000000	5.000000	75287609	75288171	23.65682	284	75287532	75288205	39.04778	367
chr19	54207674	54208664	.	1000	.	62.55904	-1	-1	657	5.000000	5.000000	54207674	54208620	28.93561	653	54207828	54208664	33.62343	507
chr2	43109155	43109882	.	1000	.	62.50355	-1	-1	378	5.000000	5.000000	43109273	43109798	27.40313	259	43109155	43109882	35.10042	379
chr5	142221992	142222782	.	1000	.	62.50260	-1	-1	462	5.000000	5.000000	142222026	142222769	26.20149	432	142221992	142222782	36.30111	459
chr10	6348009	6349096	.	1000	.	62.45507	-1	-1	333	5.000000	5.000000	6348062	6349096	24.99739	284	6348009	6348916	37.45768	329
chr1	108646619	108647361	.	1000	.	62.38379	-1	-1	397	5.000000	5.000000	108646619	108647361	29.12883	401	108646655	108647361	33.25496	358
chr1	192158041	192158654	.	1000	.	62.21340	-1	-1	316	5.000000	5.000000	192158063	192158654	28.48831	290	192158041	192158628	33.72509	320
chr8	144801865	144802626	.	1000	.	62.08632	-1	-1	380	5.000000	5.000000	144801978	144802517	23.86773	279	144801865	144802626	38.21859	368
chr12	110455885	110457071	.	1000	.	62.05804	-1	-1	866	5.000000	5.000000	110455885	110457031	31.38403	862	110456078	110457071	30.67401	678
chr3	4904464	4905382	.	1000	.	61.99177	-1	-1	537	5.000000	5.000000	4904650	4905355	27.52547	353	4904464	4905382	34.46630	535
chr2	169071814	169072948	.	1000	.	61.95186	-1	-1	440	5.000000	5.000000	169071947	169072825	27.85054	316	169071814	169072948	34.10132	431
chr9	122821281	122822026	.	1000	.	61.94062	-1	-1	378	5.000000	5.000000	122821361	122821968	25.25069	306	122821281	122822026	36.68993	371
chr2	68765896	68766822	.	1000	.	61.91346	-1	-1	558	5.000000	5.000000	68766009	68766747	25.55544	446	68765896	68766822	36.35802	557
chr1	84779890	84780744	.	1000	.	61.68952	-1	-1	314	5.000000	5.000000	84779915	84780744	21.58360	293	84779890	84780567	40.10592	311
chr15	40902420	40903015	.	1000	.	61.52467	-1	-1	257	5.000000	5.000000	40902431	40903015	24.04784	246	40902420	40903011	37.47683	257
chr8	58595735	58596494	.	1000	.	61.48904	-1	-1	332	5.000000	5.000000	58595767	58596378	23.98146	285	58595735	58596494	37.50758	347
chrX	2629197	2632883	.	1000	.	61.46406	-1	-1	381	5.000000	5.000000	2629223	2632883	34.43877	522	2629197	2632882	27.02529	620
chr20	48002264	48003005	.	1000	.	61.37074	-1	-1	438	5.000000	5.000000	48002305	48002968	18.96274	400	48002264	48003005	42.40800	436
chr1	109162085	109162971	.	1000	.	61.35289	-1	-1	415	5.000000	5.000000	109162152	109162780	17.89189	336	109162085	109162971	43.46100	427
chr17	36089888	36090668	.	1000	.	61.32958	-1	-1	374	5.000000	5.000000	36089888	36090626	23.28201	372	36089928	36090668	38.04757	337
chr11	69296523	69298065	.	1000	.	61.17303	-1	-1	266	5.000000	5.000000	69296532	69298031	30.02227	276	69296523	69298065	31.15076	249
chr2	42959217	42959854	.	1000	.	60.94825	-1	-1	336	5.000000	5.000000	42959217	42959814	25.11514	354	42959226	42959854	35.83311	309
chr8	22973996	22974769	.	1000	.	60.85641	-1	-1	314	5.000000	5.000000	22973998	22974714	24.87530	318	22973996	22974769	35.98111	308
chr2	64212213	64212738	.	1000	.	60.79879	-1	-1	264	5.000000	5.000000	64212213	64212736	24.49768	285	64212223	64212738	36.30111	234
chr8	2182551	2183278	.	1000	.	60.70512	-1	-1	347	5.000000	5.000000	2182585	2183278	20.58592	313	2182551	2183236	40.11920	348
chr21	43725300	43726237	.	1000	.	60.45518	-1	-1	457	5.000000	5.000000	43725445	43726184	22.46275	312	43725300	43726237	37.99243	458
chr2	198913511	198914354	.	1000	.	60.23447	-1	-1	350	5.000000	5.000000	198913511	198914354	23.47071	340	198913566	198914200	36.76376	305
chr16	88024961	88025649	.	1000	.	60.18837	-1	-1	348	5.000000	5.000000	88024961	88025649	28.88983	349	88024962	88025587	31.29854	346
chr14	77043281	77043881	.	1000	.	60.10025	-1	-1	266	5.000000	5.000000	77043313	77043793	21.93550	232	77043281	77043881	38.16475	269
chr16	28617782	28618521	.	1000	.	59.99244	-1	-1	340	5.000000	5.000000	28617824	28618484	26.95889	290	28617782	28618521	33.03355	349
chr8	118108579	118109174	.	1000	.	59.86340	-1	-1	290	5.000000	5.000000	118108579	118109136	20.99769	280	118108611	118109174	38.86571	268
chr11	129323930	129324600	.	1000	.	59.57410	-1	-1	378	5.000000	5.000000	129324081	129324562	22.88417	241	129323930	129324600	36.68993	365
chr4	89829344	89830145	.	1000	.	59.48044	-1	-1	360	5.000000	5.000000	89829378	89830119	19.99791	316	89829344	89830145	39.48253	371
chr6	159039056	159039840	.	1000	.	59.44733	-1	-1	386	5.000000	5.000000	159039135	159039840	24.55245	301	159039056	159039802	34.89488	393
chr13	99045917	99046845	.	1000	.	59.43479	-1	-1	460	5.000000	5.000000	99045949	99046845	23.27661	432	99045917	99046807	36.15818	456
chr9	120693076	120693702	.	1000	.	59.33239	-1	-1	306	5.000000	5.000000	120693102	120693647	25.70896	265	120693076	120693702	33.62343	322
chr19	7272624	7273374	.	1000	.	59.20887	-1	-1	455	5.000000	5.000000	7272624	7273321	22.88955	454	7272747	7273374	36.31932	333
chr1	203769370	203770143	.	1000	.	59.10942	-1	-1	239	5.000000	5.000000	203769380	203770072	24.27252	232	203769370	203770143	34.83690	237
chr1	17635632	17636254	.	1000	.	58.98018	-1	-1	333	5.000000	5.000000	17635651	17636212	25.35675	313	17635632	17636254	33.62343	335
chr7	112080304	112081479	.	1000	.	58.91590	-1	-1	279	5.000000	5.000000	112080347	112081377	28.27268	170	112080304	112081479	30.64322	272
chr2	177164467	177165139	.	1000	.	58.88859	-1	-1	324	5.000000	5.000000	177164467	177165139	25.06207	328	177164542	177165128	33.82652	246
chr2	222912117	222912741	.	1000	.	58.83726	-1	-1	271	5.000000	5.000000	222912135	222912686	24.61050	249	222912117	222912741	34.22676	276
chr20	50450763	50451813	.	1000	.	58.77934	-1	-1	248	5.000000	5.000000	50450770	50451809	23.68667	243	50450763	50451813	35.09267	247
chr11	43868956	43869609	.	1000	.	58.63985	-1	-1	276	5.000000	5.000000	43868997	43869525	17.13205	242	43868956	43869609	41.50780	269
chr17	36085588	36086183	.	1000	.	58.62859	-1	-1	283	5.000000	5.000000	36085604	36086183	20.35899	257	36085588	36086170	38.26960	294
chr8	23180643	23181426	.	1000	.	58.51212	-1	-1	410	5.000000	5.000000	23180817	23181333	21.12495	254	23180643	23181426	37.38717	393
chr1	156552823	156553388	.	1000	.	58.44939	-1	-1	260	5.000000	5.000000	156552828	156553388	22.57265	254	156552823	156553369	35.87674	261
chr16	56910461	56911492	.	1000	.	58.34200	-1	-1	274	5.000000	5.000000	56910461	56911194	22.61971	279	56910470	56911492	35.72229	261
chr9	79611056	79611838	.	1000	.	58.25435	-1	-1	424	5.000000	5.000000	79611216	79611746	23.93315	272	79611056	79611838	34.32120	416
chr17	10033910	10034474	.	1000	.	58.19074	-1	-1	296	5.000000	5.000000	10033910	10034474	24.43493	315	10033928	10034458	33.75581	260
chr1	150611282	150612055	.	1000	.	58.16232	-1	-1	408	5.000000	5.000000	150611318	150612055	20.91407	383	150611282	150612030	37.24825	398
chr10	16817523	16818088	.	1000	.	57.66595	-1	-1	288	5.000000	5.000000	16817560	16818088	22.23906	260	16817523	16818051	35.42689	279
chr13	28467863	28468665	.	1000	.	57.54622	-1	-1	428	5.000000	5.000000	28467893	28468599	25.33472	427	28467863	28468665	32.21150	399
chr1	59674148	59675166	.	1000	.	57.47670	-1	-1	582	5.000000	5.000000	59674468	59675042	22.04981	270	59674148	59675166	35.42689	574
chr16	57689357	57690330	.	1000	.	57.40558	-1	-1	693	5.000000	5.000000	57689424	57690330	26.48378	626	57689357	57690319	30.92180	693
chr9	19161561	19162255	.	1000	.	57.35185	-1	-1	351	5.000000	5.000000	19161561	19162222	24.00277	347	19161613	19162255	33.34908	303
chr11	1588937	1589636	.	1000	.	57.31206	-1	-1	469	5.000000	5.000000	1588982	1589636	24.99739	440	1588937	1589634	32.31467	453
chr1	153790914	153791611	.	1000	.	57.21484	-1	-1	328	5.000000	5.000000	153790914	153791480	20.79274	321	153790928	153791611	36.42210	322
chr22	32144798	32145453	.	1000	.	57.12978	-1	-1	302	5.000000	5.000000	32144855	32145380	19.69864	246	32144798	32145453	37.43114	302
chr6	43724785	43725665	.	1000	.	57.07900	-1	-1	468	5.000000	5.000000	43724854	43725518	19.62132	411	43724785	43725665	37.45768	456
chr11	78424471	78425286	.	1000	.	57.03481	-1	-1	542	5.000000	5.000000	78424715	78425264	25.07276	302	78424471	78425286	31.96205	539
chr11	130163944	130164649	.	1000	.	56.97885	-1	-1	260	5.000000	5.000000	130163944	130164577	23.26686	268	130163950	130164649	33.71199	247
chr10	24027092	24027642	.	1000	.	56.97340	-1	-1	258	5.000000	5.000000	24027092	24027604	23.98373	253	24027097	24027642	32.98967	258
chr14	73463308	73464032	.	1000	.	56.95011	-1	-1	366	5.000000	5.000000	73463335	73463931	21.14464	327	73463308	73464032	35.80547	378
chr4	11480605	11481317	.	1000	.	56.90184	-1	-1	349	5.000000	5.000000	11480684	11481296	19.92614	246	11480605	11481317	36.97570	374
chr13	101706307	101707382	.	1000	.	56.86500	-1	-1	437	5.000000	5.000000	101706394	101707382	26.19099	355	101706307	101707136	30.67401	432
chr15	67074181	67075161	.	1000	.	56.84575	-1	-1	298	5.000000	5.000000	67074213	67075161	22.46275	271	67074181	67074743	34.38300	293
chr17	76843505	76844319	.	1000	.	56.65748	-1	-1	250	5.000000	5.000000	76843511	76844088	19.32846	248	76843505	76844319	37.32902	247
chr2	177263040	177263754	.	1000	.	56.63204	-1	-1	462	5.000000	5.000000	177263040	177263748	30.80531	460	177263182	177263754	25.82673	323
chr14	68285356	68286346	.	1000	.	56.54145	-1	-1	486	5.000000	5.000000	68285436	68286227	21.03508	394	68285356	68286346	35.50637	499
chr17	45228884	45229793	.	1000	.	56.51560	-1	-1	277	5.000000	5.000000	45228914	45229485	23.08663	244	45228884	45229793	33.42897	280
chr16	4053363	4054609	.	1000	.	56.45767	-1	-1	375	5.000000	5.000000	4053424	4054005	23.74196	322	4053363	4054609	32.71571	367
